algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,9639.0,0.272,,Empire of the Sun,"The classic, award-winning novel, made famous by Steven Spielberg's film, tells of a young boy's struggle to survive World War II in China.Jim is separated from his parents in a world at war. To survive, he must find a deep strength greater than all the events that surround him.Shanghai, 1941 Ã¢ÂÂ a city aflame from the fateful torch of Pearl Harbor. In streets full of chaos and corpses, a young British boy searches in vain for his parents. Imprisoned in a Japanese concentration camp, he is witness to the fierce white flash of Nagasaki, as the bomb bellows the end of the war...and the dawn of a blighted world.Ballard's enduring novel of war and deprivation, internment camps and death marches, and starvation and survival is an honest coming-of-age tale set in a world thrown utterly out of joint."
,,,,,12677.0,0.271,,Chasing the Scream: The First and Last Days of the War on Drugs,"It is now one hundred years since drugs were first banned in the United States. On the eve of this centenary, journalist Johann Hari set off on an epic three-year, thirty-thousand-mile journey into the war on drugs. What he found is that more and more people all over the world have begun to recognize three startling truths: drugs are not what we think they are, addiction is not what we think it is, and the drug war has very different motives to the ones we have seen on our TV screens for so long. In Chasing the Scream, Hari reveals his discoveries entirely through the stories of people across the world whose lives have been transformed by this war. They range from a transsexual crack dealer in Brooklyn searching for her mother to a teenage hit-man in Mexico searching for a way out. It begins with Hari's discovery that at the birth of the drug war, Billie Holiday was stalked and killed by the man who launched this crusade--and it ends with the story of a brave doctor who has led his country to decriminalize every drug, from cannabis to crack, with remarkable results.

Chasing the Scream lays bare what we really have been chasing in our century of drug war--in our hunger for drugs, and in our attempt to destroy them. This book will challenge and change how you think about one of the most controversial--and consequential--questions of our time."
,,,,,10602.0,0.27,,Regeneration,"Regeneration, one in Pat Barker's series of novels confronting the psychological effects of World War I, focuses on treatment methods during the war and the story of a decorated English officer sent to a military hospital after publicly declaring he will no longer fight. Yet the novel is much more. Written in sparse prose that is shockingly clearÃ¢ÂÂthe descriptions of electronic treatments are particularly harrowingÃ¢ÂÂit combines real-life characters and events with fictional ones in a work that examines the insanity of war like no other. Barker also weaves in issues of class and politics in this compactly powerful book. Other books in the series include The Eye in the Door and the Booker Award winner The Ghost Road."
,,,,,5664.0,0.266,,Winter of the World,"Winter of the World picks up right where the first book left off, as its five interrelated familiesÃ¢ÂÂAmerican, German, Russian, English, WelshÃ¢ÂÂenter a time of enormous social, political, and economic turmoil, beginning with the rise of the Third Reich, through the Spanish Civil War and the great dramas of World War II, up to the explosions of the American and Soviet atomic bombs.Carla von Ulrich, born of German and English parents, finds her life engulfed by the Nazi tide until she commits a deed of great courage and heartbreak. . . . American brothers Woody and Chuck Dewar, each with a secret, take separate paths to momentous events, one in Washington, the other in the bloody jungles of the Pacific. . . . English student Lloyd Williams discovers in the crucible of the Spanish Civil War that he must fight Communism just as hard as Fascism. . . . Daisy Peshkov, a driven American social climber, cares only for popularity and the fast set, until the war transforms her life, not just once but twice, while her cousin Volodya carves out a position in Soviet intelligence that will affect not only this warÃ¢ÂÂbut the war to come.These characters and many others find their lives inextricably entangled as their experiences illuminate the cataclysms that marked the century. From the drawing rooms of the rich to the blood and smoke of battle, their lives intertwine, propelling the reader into dramas of ever-increasing complexity."
,,,,,11721.0,0.265,,Guernica,"An extraordinary epic of love, family and war set in the Basque town of Guernica before, during, and after its destruction by the German Luftwaffe during the Spanish Civil War.Calling to mind such timeless war-and-love classics as Corelli's Mandolin and The English Patient, Guernica is a transporting novel that thrums with the power of storytelling and is peopled with characters driven by grit and heart.In 1935, Miguel Navarro finds himself in conflict with the Spanish Civil Guard, and flees the Basque fishing village of Lekeitio to make a new start in Guernica, the center of Basque culture and tradition. In the midst of this isolated bastion of democratic values, Miguel finds more than a new lifeÃ¢ÂÂ he finds someone to live for. Miren Ansotegui is a charismatic and graceful dancer who has her pick of the bachelors in Guernica, but focuses only on the charming and mysterious Miguel. The two discover a love that war and tragedy can not destroy.History and fiction merge seamlessly in this beautiful novel about the resilience of family, love, and tradition in the face of hardship. The bombing of Guernica was a devastating experiment in total warfare by the German Luftwaffe in the run-up to World War II. For Basques, it was an attack on the soul of their ancient nation; for the world, it was an unprecedented crime against humanity. In his first novel, Boling reintroduces the event and paints his own picture of a people so strong, vibrant, and proud that they are willing to do whatever it takes to protect their values, their country, and their loved ones."
,,,,,7894.0,0.264,,War's Unwomanly Face,"This book is a confession, a document and a record of people's memory. More than 200 women speak in it, describing how young girls, who dreamed of becoming brides, became soldiers in 1941. More than 500,000 Soviet women participated on a par with men in the Second World War, the most terrible war of the 20th century. Women not only rescued and bandaged the wounded but also fired a sniper's rifle, blew up bridges, went reconnoitering and killed... They killed the enemy who, with unprecedented cruelty, had attacked their land, their homes and their children. Soviet writer of Belarussia, Svetlana Alexiyevich spent four years working on the book, visiting over 100 cities and towns, settlements and villages and recording the stories and reminiscences of women war veterans. The Soviet press called the book""a vivid reporting of events long past, which affected the destiny of the nation as a whole."" The most important thing about the book is not so much the front-line episodes as women's heart-rending experiences in the war. Through their testimony the past makes an impassioned appeal to the present, denouncing yesterday's and today's fascism..."
,,,,,9376.0,0.264,,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,"They were called Easy CompanyÃ¢ÂÂbut their mission was never easy.
Immortalized as the Band of Brothers, they suffered 150% casualties while liberating EuropeÃ¢ÂÂan unparalleled record of bravery under fire. Dick Winters was their commanderÃ¢ÂÂ""the best combat leader in World War II"" to his men. This is his storyÃ¢ÂÂtold in his own words for the first time.On D-Day, Dick Winters parachuted into France and assumed leadership of the Band of Brothers when their commander was killed. He led them through the Battle of the Bulge and into Germany, by which time each member had been wounded. They liberated an S.S. death camp from the horrors of the Holocaust and captured Berchtesgaden, Hitler's alpine retreat. After briefly serving during the Korean War, Winters was a highly successful businessman. Made famous by Stephen Ambrose's book Band of BrothersÃ¢ÂÂand the subsequent award-winning HBO miniseriesÃ¢ÂÂhe is the object of worldwide adulation, Beyond Band of Brothers is Winters's memoirÃ¢ÂÂbased on his wartime diaryÃ¢ÂÂbut it also includes his comrades' untold stories. Virtually all this material is being released for the first time. Only Winters was present from the activation of Easy Company until the war's end. Winner of the Distinguished Service Cross, only he could pen this moving tribute to the human spirit."
,,,,,2443.0,0.263,,Hadji MurÃÂ¡d,"In 1851 Leo Tolstoy enlisted in the Russian army and was sent to the Caucasus to help defeat the Chechens. During this war a great Avar chieftain, Hadji MurÃÂ¡d, broke with the Chechen leader Shamil and fled to the Russians for safety. Months later, while attempting to rescue his family from ShamilÃ¢ÂÂs prison, Hadji MurÃÂ¡d was pursued by those he had betrayed and, after fighting the most heroic battle of his life, was killed.Tolstoy, witness to many of the events leading to Hadji MurÃÂ¡dÃ¢ÂÂs death, set down this story with painstaking accuracy to preserve for future generations the horror, nobility, and destruction inherent in war."
,,,,,13266.0,0.262,,Barry Lyndon,"First published in 1844, this is Thackeray's earliest substantial work of fiction and perhaps his most original. The text is that of Saintbury's 1908 Oxford edition which incorporates Thackeray's revisions.About the Series: For over 100 years Oxford World's Classics has made available the broadest spectrum of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more."
,,,,,1148.0,0.262,,The War I Finally Won,"Ada and her younger brother, Jamie, now have a permanent home with their loving legal guardian, Susan Smith. Although Jamie adapts more easily, Ada still struggles with the aftermath of her old life, and how to fit into her new life.ÃÂ World War II continues, and forces the small community to come together and rely on one another. Ada has never been interested in getting to know her friendÃ¢ÂÂs familyÃ¢ÂÂespecially MaggieÃ¢ÂÂs mother, the formidable Lady Thorton. However, circumstances bring them in close proximity along with other unexpected characters. Ada comes face to face with another German! This time she isnÃ¢ÂÂt sure what she should do. How can she help the ones she loves and keep them safe?AdaÃ¢ÂÂs first story, The War that Saved My Life, won a Newbery Honor, the Schneider Family Book Award, and the Josette Frank Award, in addition to appearing on multiple best-of-the-year lists. This second, marvelous volume continues AdaÃ¢ÂÂs powerful, uplifting story."
,,,,,5891.0,0.259,,Dear Mrs. Bird,"A charming, irresistible debut novel set in London during World War II about an adventurous young woman who becomes a secret advice columnistÃ¢ÂÂa warm, funny, and enormously moving story for fans of The Guernsey Literary and Potato Peel Pie Society  and Lilac Girls.London 1940, bombs are falling. Emmy Lake is Doing Her Bit for the war effort, volunteering as a telephone operator with the Auxiliary Fire Services. When Emmy sees an advertisement for a job at the London Evening Chronicle, her dreams of becoming a Lady War Correspondent seem suddenly achievable. But the job turns out to be typist to the fierce and renowned advice columnist, Henrietta Bird. Emmy is disappointed, but gamely bucks up and buckles down. Mrs Bird is very clear: Any letters containing UnpleasantnessÃ¢ÂÂmust go straight in the bin. But when Emmy reads poignant letters from women who are lonely, may have Gone Too Far with the wrong men and found themselves in trouble, or who canÃ¢ÂÂt bear to let their children be evacuated, she is unable to resist responding. As the German planes make their nightly raids, and London picks up the smoldering pieces each morning, Emmy secretly begins to write letters back to the women of all ages who have spilled out their troubles. Prepare to fall head over heels with Emmy and her best friend, Bunty, who are spirited and gutsy, even in the face of events that bring a terrible blow. As the bombs continue to fall, the irrepressible Emmy keeps writing, and readers are transformed by AJ PearceÃ¢ÂÂs hilarious, heartwarming, and enormously moving tale of friendship, the kindness of strangers, and ordinary people in extraordinary times."
,,,,,7763.0,0.258,,The Complete Stories and Poems,"This single volume brings together all of Poe's stories and poems, and illuminates the diverse and multifaceted genius of one of the greatest and most influential figures in American literary history."
,,,,,9475.0,0.258,,The Heights of Perdition,"Falling in love was out of the question ... until it was the answer.ÃÂ 

There is nothing Aeris St. Cloud wants more than to win her father's love and the acceptance of her family unit by joining the Military Academy at New Hope. But after she is captured by the fearsome space pirate, Captain Chainsword, Aerie is certain falling in love with her nation's arch enemy is the last possible way to earn their coveted esteem.ÃÂ Driven by vengeance, Exton Shepherd never set out to save anyone. As he circles the war-torn world in his pirated starship, the Perdition, he only sees his father's ghost lurking around every corner and the looming darkness on the horizon. When Aerie unexpectedly tumbles into his life, he finds he cannot trust her, anymore than he can ignore her. But just like the raging war down on Earth, it's tempting to think he can ...ÃÂ When the war ascends to the heights of the Perdition, Aerie's loyalty, and Exton's heart, are put to the test. But will love be enough to save them -- and others -- from certain destruction?FROM THE AUTHOR:ÃÂ The Heights of Perdition is the first book in the Divine Space Pirates trilogy, a futuristic romance series where family, faith, and freedom all take center stage. With religious and political themes, this is one book sure to entertain your mind as much as it stimulates your heart. Look for Book 2, The Breadth of Creation, as the story - and the war - continues on!


FROM THE BOOK:ÃÂ 






Ã¢ÂÂTell me your name. ItÃ¢ÂÂs a good place to start, donÃ¢ÂÂt you think?Ã¢ÂÂ

Ã¢ÂÂIÃ¢ÂÂll never give you any information. How could I, knowing what I know about you?Ã¢ÂÂ

Ã¢ÂÂPerhaps thereÃ¢ÂÂs more to me than you realize.Ã¢ÂÂ

Ã¢ÂÂYouÃ¢ÂÂre a hateful monster! What else do I possibly need to know?Ã¢ÂÂ

Aerie regretted her outburst less than a second later. The captain immediately left his chair and came close to her. Instinctively, she pulled back, but the pad behind her did not allow her to go far.

As he drew near, she got a good look at his face; though no longer adorned with the pirateÃ¢ÂÂs wig and beard, she could see he was still masked. The apathy, the cynicism, the playful whimsyÃ¢ÂÂall of it hid a deep crevice of pain inside of him.

The sudden urge to reach out and touch him shot through her. It was quickly followed by alarm and self-disgust.

Ã¢ÂÂFrom your comments, I would assume you have yet to learn a great many things,Ã¢ÂÂ he told her, his voice sharp.

Ã¢ÂÂWhat do you mean by that?Ã¢ÂÂ she asked, boldly meeting his gaze.

Ã¢ÂÂFirst, your name is no small matter,"" he said. ""Destinies can be made and shaped by your name, though whether good or bad, it is up to you.""

He turned away from her abruptly and began pacing by her bed. Aerie listened to his steps resonate with certainty and distinctness, like a military cadence, as she tried to breathe properly.

Ã¢ÂÂSecond,Ã¢ÂÂ he continued, glancing at her from over his shoulder, Ã¢ÂÂDespite what you might think, I am not a monster; merely a man.Ã¢ÂÂ

Ã¢ÂÂI hardly see the difference,Ã¢ÂÂ she retorted, still rattled by his presence.

Ã¢ÂÂI would expect that, given your education with the URS. Over the past decade, your beloved Daddy Dictator has managed to ensure your education, rigorous as it is, consists of really only following instructions, repeating the lies they prefer to the truth, and ignoring any logic that would unravel them or undermine their authority.Ã¢ÂÂ





WHAT REVIEWERS ARE SAYING:ÃÂ 
5 STARS! ~ Reader's Favorite ReviewÃÂ Questions raised about government, religion, and human nature were peppered throughout the narrative, elevating The Heights of Perdition from a mere space fantasy to something much more thought-provoking.ÃÂ ~ Author Jess JesinghausÃÂ 
4th Place in Best RF Christian Sci-Fi & Fantasy for 2018"
,,,,,11104.0,0.258,,Waiting for the Barbarians,"For decades the Magistrate has been a loyal servant of the Empire, running the affairs of a tiny frontier settlement and ignoring the impending war with the barbarians. When interrogation experts arrive, however, he witnesses the Empire's cruel and unjust treatment of prisoners of war. Jolted into sympathy for their victims, he commits a quixotic act of rebellion that brands him an enemy of the state.J. M. Coetzee's prize-winning novel is a startling allegory of the war between oppressor and oppressed. The Magistrate is not simply a man living through a crisis of conscience in an obscure place in remote times; his situation is that of all men living in unbearable complicity with regimes that ignore justice and decency."
,,,,,11728.0,0.257,,Melt,"Fire for fire. Blood for blood. A teenage girl must master her powers before she becomes prey in a post-apocalyptic war. After the apocalypse, the two surviving tribes are locked in a war for the Gottermund River, the only water source untainted by the bomb. Mala is a medic's daughter who'd do anything to be normal. Even break the law. She believes she's on the brink of insanity. She keeps having visions. She can't stand to see the injured soldiers her mother treats, their haunted eyes make her hallucinate. To get rid of the delusions, Mala tries an illegal magic spell. And then, all hell breaks loose. An attack by the other tribe becomes a massacre. Mala's mother is killed. And Mala's hallucinations morph into something new-a power no one has ever seen before. She's recruited into a covert group of assassins. They promise her vengeance. But Mala's power draws people like a moth to a flame. And everyone has an agenda... Mala finds herself caught in a web of war, intrigue, and magic. Will she escape alive?"
,,,,,6431.0,0.256,,The Ruins of Ambrai,"The first book of the Exiles trilogy introduces a magical world of political intrigue and family secrets that may determine the fate of an entire nation.A thousand years ago, Mageborns fled prejudice and persecution to colonize the planet LenfellÃ¢ÂÂpristine, untouched, a perfect refuge for those whose powers were perceived as a threat by people not gifted with magic. But the greater the magic, the greater the perilÃ¢ÂÂand Lenfell was soon devastated by a war between rival Mageborn factions that polluted land, sea, and air with Wild Magic and unleashed the hideous specters known as Wraithenbeasts.Generations after that terrible war, with the land recovered from crippling wounds and the people no longer threatened by genetic damage, Mageborns still practice their craftÃ¢ÂÂbut under strict constraints. Yet so long as the rivalry between the Mage Guardians and the Lords of Malerris continues, the threat of another war is ever-present. And someone has been planning just such a war for many long years, the final strike in a generations-old bid for total power...."
,,,,,4362.0,0.256,,Breaking Her,"From internationally bestselling author R.K. Lilley comes a scorching new series with melt-the-pages tension and all-consuming angst. ItÃ¢ÂÂs love, itÃ¢ÂÂs war and itÃ¢ÂÂs Scarlett and DanteÃ¢ÂÂs story. DESTRUCTION. BETRAYAL. RUINATION. TRUE LOVE.Breaking HerBook Two in the Love is War Duet. This is the conclusion of Scarlett and Dante's story.SCARLETTHe had done it again. Ravaged me. Burned me. Broke me. Given me air, only to leave me gasping, writhing.But then something changed. Something that terrified and excited me both. Something that utterly destroyed me. Something that made me whole again. DANTEOur love was cursed from the start. She didn't know it but I did. All she knew was that I'd lied to her, betrayed her. Done unforgivable things. Unavoidable things. Yes, I had broken promises as surely as I had broken her heart. But, just as every war has casualties, and every lie has consequencesÃ¢ÂÂevery bastard has his reasons."
,,,,,2030.0,0.255,,Grant,"Ulysses S. Grant's life has typically been misunderstood. All too often he is caricatured as a chronic loser and inept businessman, fond of drinking to excess; or as the triumphant but brutal Union general of the Civil War; or as a credulous and hapless president whose tenure came to symbolize the worst excesses of the Gilded Age. These stereotypes don't come close to capturing adequately his spirit and the sheer magnitude of his monumental accomplishments. A biographer at the height of his powers, Chernow has produced a portrait of Grant that is a masterpiece, the first to provide a complete understanding of the general and president whose fortunes rose and fell with dizzying speed and frequency. Before the Civil War, Grant was flailing. His business ventures had been dismal, and despite distinguished service in the Mexican War, he ended up resigning from the army in disgrace amid recurring accusations of drunkenness. But in the Civil War, Grant began to realize his remarkable potential, soaring through the ranks of the Union army, prevailing at the Battle of Shiloh and in the Vicksburg campaign and ultimately defeating the legendary Confederate general Robert E. Lee after a series of unbelievably bloody battles in Virginia. Along the way Grant endeared himself to President Lincoln and became his most trusted general and the strategic genius of the war effort. His military fame translated into a two-term presidency, but one plagued by corruption scandals involving his closest staff. All the while Grant himself remained more or less above reproach. But, more importantly, he never failed to seek freedom and justice for black Americans, working to crush the Ku Klux Klan and earning the admiration of Frederick Douglass, who called him 'the vigilant, firm, impartial, and wise protector of my race."" After his presidency, he was again brought low by a trusted colleague, this time a dashing young swindler on Wall Street, but he resuscitated his image by working with Mark Twain to publish his memoirs, which are recognized as a masterpiece of the genre.  With his famous lucidity, breadth, and meticulousness, Chernow finds the threads that bind these disparate stories together, shedding new light on the man whom Walt Whitman described as ""nothing heroic... and yet the greatest hero."" His probing portrait of Grant's lifelong struggle with alcoholism transforms our understanding of the man at the deepest level. This is America's greatest biographer, bringing movingly to life one of America's finest but most underappreciated presidents. The definitive biography, Grant is a grand synthesis of painstaking research and literary brilliance that makes sense of all sides of Grant's life, explaining how this simple Midwesterner could at once be so ordinary and so extraordinary."
,,,,,11267.0,0.254,,"George, Nicholas and Wilhelm: Three Royal Cousins and the Road to World War I","In the years before the First World War, the great European powers were ruled by three first cousins: King George V of Britain, Kaiser Wilhelm II of Germany and Tsar Nicholas II of Russia. Together, they presided over the last years of dynastic Europe and the outbreak of the most destructive war the world had ever seen, a war that set twentieth-century Europe on course to be the most violent continent in the history of the world.Miranda Carter uses the cousins' correspondence and a host of historical sources to tell the tragicomic story of a tiny, glittering, solipsistic world that was often preposterously out of kilter with its times, struggling to stay in command of politics and world events as history overtook it. George, Nicholas and Wilhelm is a brilliant and sometimes darkly hilarious portrait of these men--damaged, egotistical Wilhelm; quiet, stubborn Nicholas; and anxious, dutiful George--and their lives, foibles and obsessions, from tantrums to uniforms to stamp collecting. It is also alive with fresh, subtle portraits of other familiar figures: Queen Victoria--grandmother to two of them, grandmother-in-law to the third--whose conservatism and bullying obsession with family left a dangerous legacy; and Edward VII, the playboy ""arch-vulgarian"" who turned out to have a remarkable gift for international relations and the theatrics of mass politics. At the same time, Carter weaves through their stories a riveting account of the events that led to World War I, showing how the personal and the political interacted, sometimes to devastating effect.For all three men the war would be a disaster that destroyed forever the illusion of their close family relationships, with any sense of peace and harmony shattered in a final coda of murder, betrayal and abdication."
,,,,,13121.0,0.254,,"1,000 Places to See Before You Die: A Traveler's Life List","Around the World, continent by continent, here is the best the world has to offer: 1,000 places guaranteed to give travelers the shivers. Sacred ruins, grand hotels, wildlife preserves, hilltop villages, snack shacks, castles, festivals, reefs, restaurants, cathedrals, hidden islands, opera houses, museums, and more. Each entry tells exactly why it's essential to visit. Then come the nuts and bolts: addresses, websites, phone and fax numbers, best times to visit. Stop dreaming and get going.This hefty volume reminds vacationers that hot tourist spots are small percentage of what's worth seeing out there. A quick sampling: Venice's Cipriani Hotel; California's Monterey Peninsula; the Lewis and Clark Trail in Oregon; the Great Wall of China; Robert Louis Stevenson's home in Western Samoa; and the Alhambra in Andalusia, Spain. Veteran travel guide writer Schultz divides the book geographically, presenting a little less than a page on each location. Each entry lists exactly where to find the spot (e.g. Moorea is located ""12 miles/19 km northwest of Tahiti; 10 minutes by air, 1 hour by boat"") and when to go (e.g., if you want to check out The Complete Fly Fisher hotel in Montana, ""May and Sept.-Oct. offer productive angling in a solitary setting""). This is an excellent resource for the intrepid traveler.Copyright 2003 Reed Business Information, Inc."
,,,,,10239.0,0.254,,With Each New Dawn,"Addie Bledsoe and Kate Isaacs, best friends from Iowa, are embroiled in their own private battles. In England, Kate grieves the loss of her pilot husband even as she awaits the birth of their child. Addie makes the dangerous trek across the ocean to be with her friend in her hour of need, much to her abusive husband's ire.With Europe reeling under the heels of the Nazi Wehrmacht the two friends are once again called on separate journeys. Kate is recruited into Britain's Secret Operations Executive (SOE), resulting in a clandestine mission behind enemy lines in occupied France, while Addie wages a war of the heart in war-torn London.Somehow, these heroic Women of the Heartland must find a way to overcome the adversities of the war without, and the war within."
,,,,,4282.0,0.253,,The Black Obelisk,"From the author of the masterpiece All Quiet on the Western Front, The Black Obelisk is a classic novel of the troubling aftermath of World War I in Germany.A hardened young veteran from the First World War, Ludwig now works for a monument company, selling stone markers to the survivors of deceased loved ones. Though ambivalent about his job, he suspects thereÃ¢ÂÂs more to life than earning a living off other peopleÃ¢ÂÂs misfortunes.A self-professed poet, Ludwig soon senses a growing change in his fatherland, a brutality brought upon it by inflation. When he falls in love with the beautiful but troubled Isabelle, Ludwig hopes he has found a soul who will offer him salvationÃ¢ÂÂwho will free him from his obsession to find meaning in a war-torn world. But there comes a time in every manÃ¢ÂÂs life when he must choose to liveÃ¢ÂÂdespite the prevailing thread of history horrifically repeating itself."
,,,,,7626.0,0.253,,Anne Frank Remembered,"The reminiscences of Miep Gies, the woman who hid the Frank family in Amsterdam during the Second World War, presents a vivid story of life under Nazi occupation."
,,,,,5801.0,0.253,,The Ha-Ha,"A debut novel of extraordinary emotional When a mute war veteran opens his home to a young boy, he gets a glimpse of life outside his shell--with all its exuberant joys and crushing sorrows.Its been 30 years since a Vietnam War injury left Howard Kapostash unable to speak, read, or write. Since then he can communicate only with sounds and gestures--a condition that makes him appear slow and disturbed. But inside his head, Howie is the same man he was before the war, longing for Sylvia, his high school sweetheart, and mourning his parents and his chance at a family. Howies solitude comes to an abrupt end with a desperate phone call in the middle of the night; Sylvia is being forced into rehab and needs him to care for her nine-year-old son Ryan until she returns. Though Ryans first days with Howie are strained by misunderstanding, his presence gradually transforms Howie and his entire household, which includes Laurel, a soup chef, and a pair of housepainters Howie grumpily thinks of as Nit and Nat. By midsummer, their once-cold home is alive with the happiness, disappointment, and love of a real family. But with Sylvias return imminent, Howie is obliged to wonder if the change is only temporary--and to reconsider, in the process, just what the war cost him.Triumphant and heartbreaking, THE HA-HA tells a singular and engaging story and heralds the arrival of a tremendous new voice in fiction."
,,,,,11858.0,0.252,,Charlotte's Web and Other Illustrated Classics,"For more than half a century, E. B. White's novel Charlotte's Web has charmed readers with its account of Charlotte, the resourceful spider, and the love and friendship she brings to her farmyard friends. Charlotte's Web and Other Illustrated Classics collects in a single volume all of E. B. White's classics for young readers, including Stuart Little, the story of an adventurous mouse boy born to human parents, and The Trumpet of the Swan, about Louis, the voiceless swan, who plays the trumpet to express himself. This volume features the classic illustrations of Garth Williams and Fred Marcelino. Charlotte's Web and Other Illustrated Classics is one of Barnes & Noble's leatherbound classic editions. Each volume features authoritative texts by the world's greatest authors, in exquistiely designed bonded-leather bindings with distinctive gilt edging and an attractive silk-ribbon bookmark. Decorative, durable, and collectible, these books offer hours of pleasure to readers young and old, and are an indispensible cornerstone for every home library."
,,,,,6363.0,0.252,,Black City,"From Book 1: A dark and tender post-apocalyptic love story set in the aftermath of a bloody war In a city where humans and Darklings are now separated by a high wall and tensions between the two races still simmer after a terrible war, sixteen-year-olds Ash Fisher, a half-blood Darkling, and Natalie Buchanan, a human and the daughter of the Emissary, meet and do the unthinkable--they fall in love. Bonded by a mysterious connection that causes Ash's long-dormant heart to beat, Ash and Natalie first deny and then struggle to fight their forbidden feelings for each other, knowing if they're caught, they'll be executed--but their feelings are too strong. When Ash and Natalie then find themselves at the center of a deadly conspiracy that threatens to pull the humans and Darklings back into war, they must make hard choices that could result in both their deaths."
,,,,,1462.0,0.252,,Secrets of a Charmed Life,"The author of A Bridge Across the Ocean and The Last Year of the War journeys from the present day to World War II England, as two sisters are separated by the chaos of wartime...
 
Current day, Oxford, England. Young American scholar Kendra Van Zant, eager to pursue her vision of a perfect life, interviews Isabel McFarland just when the elderly woman is ready to give up secrets about the war that she has kept for decades...beginning with who she really is. What Kendra receives from Isabel is both a gift and a burdenÃ¢ÂÂone that will test her convictions and her heart.  1940s, England. As Hitler wages an unprecedented war against LondonÃ¢ÂÂs civilian population, hundreds of thousands of children are evacuated to foster homes in the rural countryside. But even as fifteen-year-old Emmy Downtree and her much younger sister Julia find refuge in a charming Cotswold cottage, EmmyÃ¢ÂÂs burning ambition to return to the city and apprentice with a fashion designer pits her against JuliaÃ¢ÂÂs profound need for her sisterÃ¢ÂÂs presence. Acting at cross purposes just as the Luftwaffe rains down its terrible destruction, the sisters are cruelly separated, and their lives are transformed..."
,,,,,9194.0,0.251,,Generals Die in Bed,"Drawing on his experiences in the First World War, Charles Yale Harrison tells a stark and poignant story of a young man sent to fight on the Western Front. It is an unimaginably harrowing journey, especially for one not yet old enough to vote.In sparse but gripping prose, Harrison conveys a sense of the horrors of life in the trenches. Here is where soldiers fight and die, entombed in mud, surrounded by rats and lice, forced to survive on insufficient rations.Generals die in bed brings to life a period of history through the eyes of a twenty-year-old narrator, who reminds us that there is neither glamour nor glory in war."
,,,,,666.0,0.251,,Maisie Dobbs,"Maisie Dobbs, Psychologist and Investigator, began her working life at the age of thirteen as a servant in a Belgravia mansion, only to be discovered reading in the library by her employer, Lady Rowan Compton. Fearing dismissal, Maisie is shocked when she discovers that her thirst for education is to be supported by Lady Rowan and a family friend, Dr. Maurice Blanche. But The Great War intervenes in MaisieÃ¢ÂÂs plans, and soon after commencement of her studies at Girton College, Cambridge, Maisie enlists for nursing service overseas.Years later, in 1929, having apprenticed to the renowned Maurice Blanche, a man revered for his work with Scotland Yard, Maisie sets up her own business. Her first assignment, a seemingly tedious inquiry involving a case of suspected infidelity, takes her not only on the trail of a killer, but back to the war she had tried so hard to forget."
,,,,,9694.0,0.25,,Lafayette in the Somewhat United States,"From the bestselling author of Assassination Vacation and Unfamiliar Fishes, a humorous and insightful account of the Revolutionary War hero Marquis de Lafayette--the one Frenchman we could all agree on--and an insightful portrait of a nation's idealism and its reality.On August 16, 1824, an elderly French gentlemen sailed into New York Harbor and giddy Americans were there to welcome him. Or, rather, to welcome him back. It had been thirty years since the Revolutionary War hero the Marquis de Lafayette had last set foot in the United States, and he was so beloved that 80,000 people showed up to cheer for him. The entire population of New York at the time was 120,000. Lafayette's arrival in 1824 coincided with one of the most contentious presidential elections in American history, Congress had just fought its first epic battle over slavery, and the threat of a Civil War loomed. But Lafayette, belonging to neither North nor South, to no political party or faction, was a walking, talking reminder of the sacrifices and bravery of the revolutionary generation and what they wanted this country to be. His return was not just a reunion with his beloved Americans, it was a reunion for Americans with their own astonishing singular past. Lafayette in the Somewhat United States is a humorous and insightful portrait of the famed Frenchman, the impact he had on our young country, and his ongoing relationship with some of the instrumental Americans of the time, including George Washington, Alexander Hamilton, Thomas Jefferson, and many more."
,,,,,6203.0,0.249,,The Siege,"In the early fifteenth century, as winter falls away, the people of Albania know that their fate is sealed. They have refused to negotiate with the Ottoman Empire, and war is now inevitable. Soon enough dust kicked up by Turkish horses is spotted from a citadel. Brightly coloured banners, hastily constructed minarets and tens of thousands of men fill the plain below. From this moment on, the world is waiting to hear that the fortress has fallen. The Siege tells the enthralling story of the weeks and months that follow Ã¢ÂÂ of the exhilaration and despair of the battlefield, the constantly shifting strategies of war, and those whose lives are held in balance, from the Pasha himself to the technicians, artillerymen, astrologer, blind poet and harem of women that accompany him. Brilliantly vivid, as insightful as it is compelling, The Siege is an unforgettable account of the clash of two great civilisations. As a portrait of war, it resonates across the centuries and confirms Ismail Kadare as one of our most significant writers."
